Drug,Disease,Class,TC_HPO-SIM,TC_PHENO-SIM,SE-SIM_HPO-SIM,SE-SIM_PHENO-SIM,PPI-SIM_HPO-SIM,PPI-SIM_PHENO-SIM,HPO-SIM,PHENO-SIM,GO-SIM_HPO-SIM,GO-SIM_PHENO-SIM,TARGETSEQ-SIM_HPO-SIM,TARGETSEQ-SIM_PHENO-SIM
DB00230,187950,0,0.5372822996,0.4629100499,0.5231821387,0.2674318524,0.7935107229,0.2116798562,350.2627585,350.2627585,0.7505371233,0.7505371233,0.7935107229,0.1970867022
DB00190,145100,0,0.6551794721,0.4906533815,0.648727985,0.4082482905,0.7262070946,0.3490010815,341.7674648,341.7674648,0.725650161,0.725650161,0.7262070946,0.2268265652
DB00977,607499,0,0.7071067812,0.7071067812,0.6638254178,0.3717281509,0.6638254178,0.2116798562,305.6223159,305.6223159,0.7915006088,0.7915006088,0.6638254178,0.2205726364
DB00545,231090,0,0.613849814,0.613849814,0.512805384,0.3687817783,0.6744646618,0.2116798562,104.7775237,94.48280267,0.7506926313,0.7506926313,0.6744646618,0.2253648069
DB00125,254400,0,0.6599120176,0.6599120176,0.320844474,0.320844474,0.3696526726,0.3490010815,317.3657196,317.3657196,0.8663895413,0.8663895413,0.243627141,0.2331549558
DB00843,607631,0,0.79604875,0.6565321643,0.79604875,0.5731891319,0.79604875,0.3490010815,269.417891,269.417891,0.8568452367,0.8568452367,0.79604875,0.4024319846
DB01142,238800,0,0.7353544253,0.4107002542,0.7353544253,0.4024572412,0.7968897137,0.1283903228,244.2826232,244.2826232,0.8391851702,0.8391851702,0.7968897137,0.1274652097
DB01359,133690,0,0.6404067878,0.5940885258,0.6404067878,0.3058188677,0.7529331472,0.2116798562,338.0857879,338.0857879,0.8649065828,0.8649065828,0.7529331472,0.3079016035
DB00356,311360,0,0.5941403218,0.5150787536,0.5941403218,0.2443388887,0.682299747,0.3490010815,137.2151595,137.2151595,0.7485387103,0.7485387103,0.682299747,0.2043902503
DB00906,187950,0,0.6478987922,0.3038218101,0.4842186646,0.3216337605,0.4732232267,0.2116798562,350.2770332,350.2770332,0.6911613005,0.6519706937,0.4732232267,0.198911862
DB01356,261515,0,0.5698795533,0,0.5698795533,0.3952847075,0.5698795533,0.3490010815,197.1914789,235.1807815,0.6154989025,0.799818551,0.5698795533,0.2353301986
DB01268,311360,0,0.5776963281,0.5400617249,0.5776963281,0.4513702962,0.7667496929,0.3490010815,339.0589919,339.0589919,0.8212470686,0.8212470686,0.7667496929,0.2056844043
DB00580,225740,0,0.7434911028,0.5879447358,0.7434911028,0.4751909633,0.7854840936,0.3490010815,255.0431336,255.0431336,0.8540859579,0.8540859579,0.7854840936,0.1980258504
DB00846,220120,0,0.7804218004,0.4440530358,0.7804218004,0.158113883,0.7804218004,0.3490010815,175.3938425,175.3938425,0.7804218004,0.7532583833,0.7804218004,0.2152886239
DB00290,256700,0,0.8098851638,0.8098851638,0.7149240412,0.3666177876,0.7149240412,0.3490010815,321.0560699,321.0560699,0.8461515307,0.8461515307,0.7149240412,0.2177013608
DB00612,173200,0,0.6614378278,0.6614378278,0.6480858608,0.4245138562,0.8167129922,0.3490010815,235.7922815,235.7922815,0.78491357,0.7566072452,0.8167129922,0.1668175908
DB00733,212130,0,0.549427284,0.508000508,0.549427284,0.2294157339,0.6896132269,0.07787266721,243,243,0.7424416069,0.7424416069,0.6896132269,0.1800249211
DB00390,133239,0,0.7786211303,0.5879447358,0.6730945415,0.2271847337,0.6730945415,0,274.7198573,274.7198573,0.7610892864,0.7298065233,0.7449654249,0.1741792528
DB01176,151400,0,0.6225317537,0.4787135539,0.3346380914,0.2597781026,0.610563176,0.3490010815,323.1532144,323.1532144,0.7452338662,0.7452338662,0.610563176,0.2467737095
DB00281,165199,0,0.7539789848,0.5951190357,0.7539789848,0.4224470836,1,1,354.7520261,354.7520261,0.9476777563,0.9476777563,1,1
DB00843,310468,0,0.6524226089,0.6480740698,0.4634621193,0.4634621193,0.7040956127,0.3490010815,269.2340989,269.2340989,0.8806769329,0.8806769329,0.7040956127,0.4527996505
DB00987,121201,0,0.7071067812,0.7071067812,0.6914948645,0.3263150035,0.6914948645,0.3490010815,200.4220547,200.4220547,0.7561236516,0.7561236516,0.6914948645,0.2150313101
DB00937,304900,0,0.6281434947,0.4825730124,0.6281434947,0.3364632925,0.6952739681,0.2116798562,218.7085268,101.2027668,0.7627287445,0.7627287445,0.6952739681,0.1437999698
DB00710,132300,0,0.6454370902,0.5,0.6454370902,0.3137604115,0.7315037936,0.2116798562,275.8500612,123.2030844,0.7315037936,0.6486185684,0.7315037936,0.1965046085
DB00559,278200,0,0.5602296758,0.5076730826,0.4843297508,0.1674436717,0.4843297508,0.2116798562,259.4374446,109.6631205,0.7067914779,0.7067914779,0.4843297508,0.1855095911
DB00203,230450,0,0.6147678298,0,0.5300371443,0,0.6564959561,0,202.369819,0,0.6212576695,0,0.6564959561,0
DB01202,143500,0,0.6509097599,0.6106401198,0.6509097599,0.3742948281,0.6509097599,0,274.4690035,265.971803,0.8816016537,0.8816016537,0.6509097599,0.1891561285
DB00868,165150,0,0.5977795024,0.568796459,0.5977795024,0.2773500981,0.7421563175,0.2116798562,193.7937047,193.7937047,0.7751435028,0.7751435028,0.7421563175,0.1609077142
DB00544,103100,0,0.701081171,0.5282705438,0.701081171,0.4472135955,0.701081171,0.2116798562,245.820255,171.4934401,0.7782535336,0.7782535336,0.701081171,0.2135771957
DB00998,181000,0,0.6813851439,0.6813851439,0.6786115684,0.4074004219,0.6786115684,0.2116798562,260.8907817,260.8907817,0.7930068135,0.7930068135,0.6786115684,0.2022294065
DB01161,167870,0,0.7486972002,0.713506068,0.7486972002,0.377964473,0.8379336944,0.3490010815,266.7508201,266.7508201,0.9296797655,0.9296797655,0.8379336944,0.6997174995
DB00704,607685,0,0.6523255315,0.6260126931,0.6523255315,0.4864228026,0.6523255315,0.3490010815,256.7176124,199.8249234,0.8388933869,0.8388933869,0.6523255315,0.1792051779
DB01023,241100,0,0.6183579372,0.5345224838,0.6183579372,0.3492151479,0.6183579372,0.5754055066,290.0672336,290.0672336,0.8450125484,0.8450125484,0.6183579372,0.4858432858
DB00295,125852,0,0.680608707,0,0.577348885,0,0.670949544,0,176.5258106,0,0.8068833466,0,0.670949544,0
DB00262,604278,0,0.6597704968,0.4008918629,0.6597704968,0.1994310088,0.6597704968,0.2116798562,338.4169027,338.4169027,0.779431524,0.779431524,0.6597704968,0.244117969
DB00573,133239,0,0.7652313145,0.4364357805,0.7535755994,0.3919116881,0.850507055,0.3490010815,297.1481112,297.1481112,0.850507055,0.7709476452,0.850507055,0.2237971517
DB00783,165720,0,0.8028697737,0.7205766921,0.8028697737,0.5278323268,0.8028697737,0.5754055066,348.0416642,348.0416642,0.8729593715,0.8729593715,0.8028697737,0.4519352655
DB00864,247200,0,0.7109751172,0.6896446593,0.6470103225,0.427095333,0.7462512542,0.2116798562,319.1112659,319.1112659,0.7702076158,0.7702076158,0.7462512542,0.1746485492
DB00925,179830,0,0.6488772861,0.2747211279,0.6096887471,0.179605302,0.7364679268,0.3490010815,156.5726668,156.5726668,0.8492322961,0.8492322961,0.7364679268,0.276159426
DB00999,270960,0,0.6977911046,0.4152273993,0.6977911046,0.3621429842,0.6977911046,0.2116798562,109.2470375,6.164414003,0.7766932096,0.7766932096,0.6977911046,0.2255100059
DB00343,270960,0,0.6977911046,0.6279858256,0.6977911046,0.3446513171,0.7334222916,0.3490010815,132.7990219,6.633249581,0.7703465682,0.7604743994,0.7334222916,0.1863161938
DB00623,114480,0,0.75,0.75,0.6975659739,0.3399674829,0.761680178,0.5754055066,359.2130287,359.2130287,0.8580588151,0.8580588151,0.761680178,0.2856013022
DB00264,278200,0,0.6707006515,0.5909368403,0.6707006515,0.2182178902,0.7242985859,0.3490010815,255.277624,108.8071689,0.7566072452,0.7566072452,0.7242985859,0.1916375577
DB00993,147540,0,0.6992117864,0.6299407883,0.6992117864,0.3535533906,0.7344549004,0.3490010815,158.3856054,158.3856054,0.758815934,0.758815934,0.7344549004,0.2175735378
DB00661,150699,0,0.7451713327,0,0.7451713327,0,0.8247749038,0,246.6540237,0,0.7818196441,0,0.8247749038,0
DB00975,300494,0,0.6786208925,0.6786208925,0.5013680508,0.4059220704,0.7101997194,0.2116798562,129.9345989,129.9345989,0.8419395589,0.8419395589,0.7101997194,0.2153413871
DB00393,191390,0,0.614541653,0.5983516452,0.6040290686,0.3735436838,0.7374225086,0.5754055066,194.7331507,194.7331507,0.844342866,0.844342866,0.7374225086,0.5501355913
DB00448,134430,0,0.7508462396,0.632455532,0.7508462396,0.4271585829,0.7508462396,0.1283903228,259.7523832,101.4347081,0.7780412259,0.7780412259,0.7508462396,0.1731846831
DB00907,260970,0,0.7803152732,0.6817541583,0.7803152732,0.1767766953,0.8538327189,0.5754055066,291.49271,291.49271,0.8896286118,0.8896286118,0.8538327189,0.4521129321
DB01403,107320,0,0.5593965121,0.4714045208,0.456586277,0.1924500897,0.6780633096,0.2116798562,269.6367927,269.6367927,0.8759707315,0.8759707315,0.6780633096,0.3295052597
DB00424,211980,0,0.7864763791,0.7177405626,0.7635430703,0.3766048842,0.8535271919,0.1283903228,222.3555711,222.3555711,0.8535271919,0.7068891681,0.8535271919,0.1881969547
DB00125,608217,0,0.6742317789,0.4955946278,0.6666639199,0.3273268354,0.6666639199,0,294.2189856,265.6068523,0.8246273239,0.8246273239,0.6666639199,0.2186558521
DB00641,181000,0,0.8164965809,0.8164965809,0.5727675746,0.3723646898,0.5727675746,0.3490010815,353.457211,353.457211,0.8306773404,0.8306773404,0.5727675746,0.2322246591
DB00622,102500,0,0.646313793,0.646313793,0.6250028645,0.4747734576,0.6665265207,0.5754055066,303.748251,303.748251,0.8492541872,0.8492541872,0.6665265207,0.2374827707
DB00593,165720,0,0.6488856845,0.6488856845,0.6294820624,0.4043489815,0.7703704081,0.3490010815,332.0361426,332.0361426,0.8538805888,0.8538805888,0.7703704081,0.4088395068
DB01219,165199,0,0.7145995127,0.6853444168,0.7145995127,0.416094134,0.7145995127,0.3490010815,338.7034101,338.7034101,0.8545444008,0.8545444008,0.7539789848,0.1603598493
DB01399,607682,0,0.6889650975,0.5163977795,0.6754658083,0.2449489743,0.7025841888,0.2116798562,350.1528238,350.1528238,0.8321217799,0.8321217799,0.7025841888,0.2229997434
DB01223,278200,0,0.5955721647,0.5148400149,0.5955721647,0.1324532357,0.5955721647,0.3490010815,194.3238862,107.9259005,0.8108918577,0.8108918577,0.5955721647,0.2175473378
DB00374,143500,0,0.6029905126,0.5,0.5656062892,0.3173632374,0.5656062892,0.2116798562,164.4506005,164.4506005,0.8155523785,0.8155523785,0.5656062892,0.2400286095
DB00755,131300,0,0.6742258801,0.583459966,0.6742258801,0.4878813063,0.6742258801,0,351.9090792,351.9090792,0.7903784685,0.7903784685,0.6742258801,0.2390244585
DB01018,606703,0,0.7635813319,0,0.7635813319,0,0.8215559859,0,252.4107536,0,0.8114100714,0,0.8215559859,0
DB00906,606842,0,0.5413298483,0.5179697703,0.5413298483,0.4068082567,0.5413298483,0.1283903228,244.3895343,331.1555526,0.595112053,0.7843348304,0.5413298483,0.1331273711
DB00559,312910,0,0.591417226,0.6276459145,0.591417226,0.4629100499,0.591417226,0.3490010815,273.7979218,358.1145068,0.6610079431,0.8453917538,0.591417226,0.3474965657
DB00264,104130,0,0.6496862689,0.632455532,0.6496862689,0.4818609484,0.747316264,0.3490010815,338.6724081,338.6724081,0.8851185693,0.8851185693,0.747316264,0.4833202213
DB00928,127750,0,0.621875043,0.5848976519,0.6021436054,0.4003203845,0.6021436054,0.2116798562,144.5752399,144.5752399,0.7820351922,0.7820351922,0.681612106,0.1967866289
DB00882,192000,0,0.7774884385,0.6142951168,0.7774884385,0.4105354136,1,1,21.51743479,21.51743479,1,1,1,1
DB01576,155601,0,0.6709330428,0.3981665297,0.6709330428,0.4002966259,0.8908654844,0.2116798562,328.1082139,328.1082139,0.8304008101,0.8304008101,0.8908654844,0.2303548687
DB00757,231200,0,0.6888949638,0.6888949638,0.410803898,0.3719741656,0.6533406764,0.2116798562,316.121812,316.121812,0.7969901548,0.7969901548,0.4121553617,0.2124799375
DB00868,215140,0,0.6297235299,0.6695340634,0.4637399612,0.3253956867,0.6038456729,0.3490010815,193.5510269,193.6310925,0.8523437112,0.8523437112,0.6038456729,0.1954482828
DB00502,181460,0,0.6329135178,0,0.6329135178,0,0.8110374181,0,355.6669791,0,0.8033482804,0,0.8110374181,0
DB00514,175505,0,0.7322346379,0.4529108137,0.7322346379,0.2315766833,0.7322346379,0.2116798562,296.3539339,259.2141971,0.8533753285,0.8533753285,0.7322346379,0.2237841187
DB00583,103780,0,0.6213548602,0.5773502692,0.5820248135,0.4487118027,0.5820248135,0,186.4832432,186.4832432,0.7997128899,0.7997128899,0.5820248135,0.2450613968
DB01124,212112,0,0.6987042457,0.5810872031,0.6987042457,0.2800560168,0.6987042457,0.2116798562,314.6935017,314.6935017,0.716457807,0.716457807,0.6987042457,0.1776616588
DB00436,304790,0,0.7510676162,0.7510676162,0.7349004404,0.377964473,0.7349004404,0.2116798562,353.7188149,353.7188149,0.8597428713,0.8597428713,0.7349004404,0.2057594081
DB00337,260570,0,0.7315813472,0.7494290064,0.5364319088,0.3615827007,0.5364319088,0.5754055066,174.6224499,174.6224499,0.8501999693,0.8501999693,0.5364319088,0.2666938363
DB00724,102400,0,0.6962723713,0.3481553119,0.6962723713,0.4547418207,0.6962723713,0.1283903228,262.8209827,155.0032258,0.6962723713,0.6645943898,0.6962723713,0.1834534254
DB00542,268220,0,0.805822964,0.805822964,0.6581175303,0.386952995,0.6581175303,0.3490010815,127.6753696,127.6753696,0.7180493005,0.7180493005,0.6581175303,0.2046099038
DB01118,304900,0,0.6099942813,0.6099942813,0.5479555795,0.3651483717,0.6852595384,0.2116798562,198.1995519,100.9702927,0.8294322307,0.8294322307,0.6852595384,0.1918324739
DB01275,300491,0,0.5714285714,0.5714285714,0.5323309123,0.3944053189,0.5754055066,0.5754055066,259.6670946,259.6670946,0.8131203254,0.8131203254,0.5323309123,0.2369608857
DB00502,119500,0,0.6224830191,0.4472135955,0.6224830191,0.5701957144,0.698778121,0.5754055066,268.6726633,268.6726633,0.9631168186,0.9631168186,0.698778121,0.3892083741
DB01261,102400,0,0.6629415601,0.4866642634,0.6629415601,0.4412371987,0.6629415601,0.1283903228,168.6929726,154.2984122,0.6629415601,0.6465812285,0.6629415601,0.2001224521
DB00357,600631,0,0.6405126152,0.6405126152,0.5207300579,0.3321055821,0.7546624725,0.2116798562,335.6381981,335.6381981,0.757052247,0.757052247,0.7546624725,0.2188978104
DB01104,133690,0,0.640662572,0.5824823725,0.640662572,0.5463054204,0.6626259714,0.3490010815,353.5901582,353.5901582,0.8139775832,0.8139775832,0.6626259714,0.2256000302
DB01086,115645,0,0.6575959492,0.6575959492,0.5665985483,0,0.6553069711,0.2116798562,275.3506855,275.3506855,0.791978245,0.791978245,0.6553069711,0.1644161792
DB00327,604416,0,0.7123641531,0.7123641531,0.5189115176,0.4388388147,0.7523166213,0.3490010815,333.03153,333.03153,0.806129017,0.806129017,0.7523166213,0.4057108879
DB01161,134500,0,0.5910223295,0,0.579033102,0,0.6822467394,0,231.7270512,0,0.7501825835,0,0.6822467394,0
DB00993,106400,0,0.6888949638,0.6888949638,0.6005258897,0.3283947887,0.6697263353,0.2116798562,158.2655995,158.2655995,0.8105275219,0.8105275219,0.6697263353,0.2326888313
DB01128,607554,0,0.750586625,0.750586625,0.6729322478,0.5260345319,0.8136537404,0.5754055066,66.85057965,66.85057965,0.8408589731,0.8408589731,0.8136537404,0.2129588076
DB00544,168600,0,0.6022923711,0.5416025603,0.5690172177,0.4236592729,0.6370221684,0.3490010815,311.6873433,311.6873433,0.7944625232,0.7944625232,0.6370221684,0.226449576
DB01195,231200,0,0.7346308867,0.7346308867,0.7286976418,0.3942149229,0.7286976418,0.3490010815,246.3249886,246.3249886,0.8303115411,0.8303115411,0.7286976418,0.2063046673
DB00909,125852,0,0.6982897996,0,0.6090078087,0,0.774542928,0,306.0409101,0,0.8405674015,0,0.774542928,0
DB00844,173200,0,0.6454972244,0.6454972244,0.4915598801,0.3748873705,0.5301673428,0.3490010815,338.8642796,338.8642796,0.7419664845,0.7419664845,0.5301673428,0.1727081036
DB01075,600351,0,0.790569415,0.790569415,0.5920125844,0.4803844614,0.5920125844,0.3490010815,351.7328532,351.7328532,0.8208001878,0.8208001878,0.5920125844,0.4813161712
DB00864,206200,0,0.6172517387,0,0.4335168023,0,0.6298432678,0,238.0742259,0,0.630108384,0,0.4319876167,0
DB00136,256370,0,0.7937857682,0.5824823725,0.7937857682,0.3816163885,0.7937857682,0.3490010815,353.0538203,353.0538203,0.7937857682,0.7597862531,0.7937857682,0.2143640419
DB00500,600808,0,0.8026748187,0.6260126931,0.8026748187,0.3629552685,0.8026748187,0.2116798562,133.0864381,133.0864381,0.8543133409,0.8543133409,0.8026748187,0.2199328687
DB00199,171300,0,0.672021505,0.672021505,0.5642802939,0.3450327797,0.7696292628,0.3490010815,353.0297438,353.0297438,0.80526824,0.80526824,0.7696292628,0.389846591
DB00996,145600,0,0.5944233072,0.4191368221,0.5944233072,0.3576067667,0.6464662183,0,282.8515512,282.8515512,0.8310358904,0.8310358904,0.7440332007,0.1449552821
DB00187,134500,0,0.7683625704,0,0.6727242478,0,0.8699992924,0,279.5447307,0,0.8033750696,0,0.8699992924,0
DB00346,273800,0,0.7472894743,0.8243101234,0.572435854,0.5043166268,0.7618834913,0.3490010815,334.0898083,334.0898083,0.9277517134,0.9277517134,0.7618834913,0.5046698864
DB01105,236000,0,0.6405615268,0.5698028823,0.6405615268,0.56091519,0.6405615268,0.3490010815,254.8666318,254.8666318,0.772731552,0.772731552,0.6405615268,0.2337735755
DB00307,115300,0,0.7475450016,0.7475450016,0.6192696421,0.06375767131,0.8446394504,0.5754055066,343.6247954,343.6247954,0.8606557431,0.8606557431,0.8446394504,0.5192951013
DB00907,241100,0,0.641392759,0.6267831705,0.641392759,0.1714985851,0.7659768581,0.3490010815,291.1563154,291.1563154,0.8074250894,0.8074250894,0.7659768581,0.1757523283
DB00331,137580,0,0.5872712355,0.4898979486,0.5872712355,0.4568321926,0.5872712355,0.3490010815,180.8811765,180.8811765,0.8295736602,0.8295736602,0.5872712355,0.22005082
DB01193,266600,0,0.6602252918,0.6602252918,0.5374269391,0.4614409568,0.7242446858,0.3490010815,215.2022305,215.2022305,0.8539513548,0.8539513548,0.7242446858,0.2372392114
DB00310,267740,0,0.7264831573,0.7264831573,0.6127994369,0.3132302788,0.7024760609,0.3490010815,212.8356173,212.8356173,0.8368612118,0.8368612118,0.7024760609,0.2298606476
DB00612,107550,0,0.6634490766,0.6201736729,0.6603238226,0.4091708866,0.7301719024,0.3490010815,236.0381325,236.0381325,0.8516602882,0.8516602882,0.7301719024,0.4074375479
DB00186,178600,0,0.6391014819,0.6391014819,0.6334303314,0.3695745741,0.6334303314,0.3490010815,357.7932364,357.7932364,0.8004926971,0.8004926971,0.6334303314,0.2400286095
DB00335,175510,0,0.6080927969,0,0.5157918031,0,0.6896745216,0,278.2198087,0,0.7488349115,0,0.6896745216,0
DB00374,220120,0,0.6372117317,0.4955946278,0.5543023214,0.2747211279,0.7063216122,0.2116798562,164.8484152,164.8484152,0.7959940423,0.7959940423,0.7063216122,0.2215875877
DB00458,603165,0,0.7888106377,0.7888106377,0.5923488778,0.5923488778,1,1,219.7635093,219.7635093,0.9841089265,0.9841089265,1,1
DB01124,157300,0,0.78173596,0.78173596,0.6014293088,0.3409971697,0.6205115326,0.3490010815,314.9047475,314.9047475,0.9079850127,0.9079850127,0.6205115326,0.2266184224
DB01195,273300,0,0.7150969419,0.7150969419,0.4785490929,0.4618118039,0.6675026102,0.3490010815,246.6941426,246.6941426,0.7753480624,0.7753480624,0.6675026102,0.218828352
DB00357,132300,0,0.7576767609,0.7576767609,0.5566207927,0.3939192986,0.6762242688,0.2116798562,308.4876951,123.5637487,0.7285212652,0.7219172752,0.6762242688,0.1974875972
DB00376,246470,0,0.6871842709,0.6871842709,0.4301805075,0.2837902619,0.7851529935,0.2116798562,212.0047169,212.0047169,0.840341611,0.840341611,0.7851529935,0.2138705645
DB01086,164230,0,0.6688363139,0.5601120336,0.6688363139,0.2435611502,0.7630953443,0.2116798562,275.5267682,275.5267682,0.8552724386,0.8552724386,0.7630953443,0.2001958284
DB00122,600351,0,0.7071067812,0.7071067812,0.5913539284,0.1072112535,0.6005172545,0.3490010815,348.8696031,348.8696031,0.8212517588,0.8212517588,0.6005172545,0.2656590524
DB00379,188030,0,0.585205736,0.585205736,0.5546380639,0.464990555,0.6696920268,0.3490010815,338.9055916,338.9055916,0.8169946794,0.8169946794,0.6696920268,0.2259384219
DB00983,208700,0,0.6776735429,0.6090712125,0.5811356129,0.4666812735,0.7629913786,0.3490010815,321.7786005,317.8207042,0.8722255862,0.8722255862,0.7629913786,0.1921377345
DB00966,208920,0,0.7122123116,0.7122123116,0.5189810627,0.4466263154,0.8306910024,0.2116798562,310.1628604,310.1628604,0.7816091867,0.7436481691,0.8306910024,0.2333815474
